agency_cd	site_no	datetime	698_00060_00003	698_00060_00003_cd	699_80154_00003	699_80154_00003_cd	700_80155_00003	700_80155_00003_cd	701_00010_00001	701_00010_00001_cd	702_00010_00002	702_00010_00002_cd	703_00010_00003	703_00010_00003_cd
5s	15s	20d	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s
USGS	15266300	2006-09-05	13300	A										
USGS	15266300	2006-09-06	13000	A										
USGS	15266300	2006-09-07	12700	A										
USGS	15266300	2006-09-08	12700	A										
USGS	15266300	2006-09-09	12500	A										
USGS	15266300	2006-09-10	12600	A										
USGS	15266300	2006-09-11	12700	A										
USGS	15266300	2006-09-12	12800	A										
USGS	15266300	2006-09-13	12700	A										
USGS	15266300	2006-09-14	12700	A										
USGS	15266300	2006-09-15	13100	A										
USGS	15266300	2006-09-16	12800	A										
USGS	15266300	2006-09-17	12500	A										
USGS	15266300	2006-09-18	12300	A										
USGS	15266300	2006-09-19	12400	A										
USGS	15266300	2006-09-20	12000	A										
USGS	15266300	2006-09-21	11600	A										
USGS	15266300	2006-09-22	11800	A										
USGS	15266300	2006-09-23	11700	A										
USGS	15266300	2006-09-24	11400	A										
USGS	15266300	2006-09-25	11100	A										
USGS	15266300	2006-09-26	10900	A										
USGS	15266300	2006-09-27	10700	A										
USGS	15266300	2006-09-28	10500	A										
USGS	15266300	2006-09-29	10400	A										
USGS	15266300	2006-09-30	9980	A										
USGS	15266300	2006-10-01	9650	A										
USGS	15266300	2006-10-02	9470	A										
USGS	15266300	2006-10-03	9350	A										
USGS	15266300	2006-10-04	9060	A										
USGS	15266300	2006-10-05	8700	A										
USGS	15266300	2006-10-06	8430	A										
USGS	15266300	2006-10-07	8420	A										
USGS	15266300	2006-10-08	8460	A										
USGS	15266300	2006-10-09	8970	A										
USGS	15266300	2006-10-10	9990	A										
USGS	15266300	2006-10-11	11900	A										
USGS	15266300	2006-10-12	13000	A										
USGS	15266300	2006-10-13	13800	A										
USGS	15266300	2006-10-14	14100	A										
USGS	15266300	2006-10-15	14000	A										
USGS	15266300	2006-10-16	13800	A										
USGS	15266300	2006-10-17	13500	A										
USGS	15266300	2006-10-18	13000	A										
USGS	15266300	2006-10-19	12000	A										
USGS	15266300	2006-10-20	11400	A										
USGS	15266300	2006-10-21	10900	A										
USGS	15266300	2006-10-22	10200	A										
USGS	15266300	2006-10-23	9420	A										
USGS	15266300	2006-10-24	8760	A										
USGS	15266300	2006-10-25	8190	A										
USGS	15266300	2006-10-26	7490	A										
USGS	15266300	2006-10-27	6980	A										
USGS	15266300	2006-10-28	6430	A										
USGS	15266300	2006-10-29	6260	A										
USGS	15266300	2006-10-30	6020	A										
USGS	15266300	2006-10-31	5670	A										
USGS	15266300	2006-11-01	5170	A										
USGS	15266300	2006-11-02	4870	A										
USGS	15266300	2006-11-03	4570	A										
USGS	15266300	2006-11-04	4330	A										
USGS	15266300	2006-11-05	4090	A										
USGS	15266300	2006-11-06	3940	A										
USGS	15266300	2006-11-07	3820	A										
USGS	15266300	2006-11-08	3560	A										
USGS	15266300	2006-11-09	3380	A										
USGS	15266300	2006-11-10	3280	A:e										
USGS	15266300	2006-11-11	3170	A										
USGS	15266300	2006-11-12	3070	A										
USGS	15266300	2006-11-13	2990	A										
USGS	15266300	2006-11-14	2930	A:e										
USGS	15266300	2006-11-15	2880	A:e										
USGS	15266300	2006-11-16	2800	A:e										
USGS	15266300	2006-11-17	2700	A:e										
USGS	15266300	2006-11-18	2600	A:e										
USGS	15266300	2006-11-19	2500	A:e										
USGS	15266300	2006-11-20	2400	A:e										
USGS	15266300	2006-11-21	2350	A:e										
USGS	15266300	2006-11-22	2250	A:e										
USGS	15266300	2006-11-23	2200	A:e										
USGS	15266300	2006-11-24	2150	A:e										
USGS	15266300	2006-11-25	2100	A:e										
USGS	15266300	2006-11-26	2050	A:e										
USGS	15266300	2006-11-27	2000	A:e										
USGS	15266300	2006-11-28	1950	A:e										
USGS	15266300	2006-11-29	1900	A:e										
USGS	15266300	2006-11-30	1850	A:e										
USGS	15266300	2006-12-01	1800	A:e										
USGS	15266300	2006-12-02	1800	A:e										
USGS	15266300	2006-12-03	1780	A:e										
USGS	15266300	2006-12-04	1780	A:e										
USGS	15266300	2006-12-05	1780	A:e										
USGS	15266300	2006-12-06	1800	A:e										
USGS	15266300	2006-12-07	1800	A:e										
USGS	15266300	2006-12-08	1900	A:e										
USGS	15266300	2006-12-09	1950	A:e										
USGS	15266300	2006-12-10	2000	A:e										
USGS	15266300	2006-12-11	2050	A										
USGS	15266300	2006-12-12	2070	A										
USGS	15266300	2006-12-13	2110	A										
USGS	15266300	2006-12-14	2050	A										
USGS	15266300	2006-12-15	2030	A:e										
USGS	15266300	2006-12-16	2000	A:e										
USGS	15266300	2006-12-17	1980	A:e										
USGS	15266300	2006-12-18	1980	A:e										
USGS	15266300	2006-12-19	1950	A:e										
USGS	15266300	2006-12-20	1930	A:e										
USGS	15266300	2006-12-21	1900	A:e										
USGS	15266300	2006-12-22	1900	A:e										
USGS	15266300	2006-12-23	1900	A:e										
USGS	15266300	2006-12-24	1880	A:e										
USGS	15266300	2006-12-25	1880	A:e										
USGS	15266300	2006-12-26	1880	A:e										
USGS	15266300	2006-12-27	1860	A:e										
USGS	15266300	2006-12-28	1840	A:e										
USGS	15266300	2006-12-29	1820	A:e										
USGS	15266300	2006-12-30	1800	A:e										
USGS	15266300	2006-12-31	1800	A:e										
USGS	15266300	2007-01-01	1790	A:e										
USGS	15266300	2007-01-02	1770	A:e										
USGS	15266300	2007-01-03	1750	A:e										
USGS	15266300	2007-01-04	1730	A:e										
USGS	15266300	2007-01-05	1710	A:e										
USGS	15266300	2007-01-06	1700	A:e										
USGS	15266300	2007-01-07	1690	A:e										
USGS	15266300	2007-01-08	1680	A:e										
USGS	15266300	2007-01-09	1670	A:e										
USGS	15266300	2007-01-10	1660	A:e										
USGS	15266300	2007-01-11	1640	A:e										
USGS	15266300	2007-01-12	1630	A:e										
USGS	15266300	2007-01-13	1620	A:e										
USGS	15266300	2007-01-14	1610	A:e										
USGS	15266300	2007-01-15	1600	A:e										
USGS	15266300	2007-01-16	1670	A:e										
USGS	15266300	2007-01-17	1760	A:e										
USGS	15266300	2007-01-18	1850	A:e										
USGS	15266300	2007-01-19	2000	A:e										
USGS	15266300	2007-01-20	2350	A:e										
USGS	15266300	2007-01-21	2700	A:e										
USGS	15266300	2007-01-22	3600	A:e										
USGS	15266300	2007-01-23	4400	A:e										
USGS	15266300	2007-01-24	5500	A:e										
USGS	15266300	2007-01-25	7000	A:e										
USGS	15266300	2007-01-26	8800	A:e										
USGS	15266300	2007-01-27	9300	A:e										
USGS	15266300	2007-01-28	9500	A:e										
USGS	15266300	2007-01-29	8650	A:e										
USGS	15266300	2007-01-30	8270	A										
USGS	15266300	2007-01-31	6910	A										
USGS	15266300	2007-02-01	6230	A										
USGS	15266300	2007-02-02	5680	A										
USGS	15266300	2007-02-03	5030	A										
USGS	15266300	2007-02-04	4810	A										
USGS	15266300	2007-02-05	4500	A:e										
USGS	15266300	2007-02-06	4000	A:e										
USGS	15266300	2007-02-07	3700	A:e										
USGS	15266300	2007-02-08	3450	A:e										
USGS	15266300	2007-02-09	3250	A:e										
USGS	15266300	2007-02-10	3000	A:e										
USGS	15266300	2007-02-11	2850	A:e										
USGS	15266300	2007-02-12	2700	A:e										
USGS	15266300	2007-02-13	2600	A:e										
USGS	15266300	2007-02-14	2500	A:e										
USGS	15266300	2007-02-15	2400	A:e										
USGS	15266300	2007-02-16	2300	A:e										
USGS	15266300	2007-02-17	2100	A:e										
USGS	15266300	2007-02-18	1950	A:e										
USGS	15266300	2007-02-19	1850	A:e										
USGS	15266300	2007-02-20	1800	A:e										
USGS	15266300	2007-02-21	1750	A:e										
USGS	15266300	2007-02-22	1700	A:e										
USGS	15266300	2007-02-23	1630	A:e										
USGS	15266300	2007-02-24	1550	A:e										
USGS	15266300	2007-02-25	1450	A:e										
USGS	15266300	2007-02-26	1400	A:e										
USGS	15266300	2007-02-27	1350	A:e										
USGS	15266300	2007-02-28	1300	A:e										
USGS	15266300	2007-03-01	1280	A:e										
USGS	15266300	2007-03-02	1260	A:e										
USGS	15266300	2007-03-03	1240	A:e										
USGS	15266300	2007-03-04	1220	A:e										
USGS	15266300	2007-03-05	1200	A:e										
USGS	15266300	2007-03-06	1180	A:e										
USGS	15266300	2007-03-07	1160	A:e										
USGS	15266300	2007-03-08	1140	A:e										
USGS	15266300	2007-03-09	1120	A:e										
USGS	15266300	2007-03-10	1100	A:e										
USGS	15266300	2007-03-11	1080	A:e										
USGS	15266300	2007-03-12	1060	A:e										
USGS	15266300	2007-03-13	1040	A:e										
USGS	15266300	2007-03-14	1020	A:e										
USGS	15266300	2007-03-15	1000	A:e										
USGS	15266300	2007-03-16	1000	A:e										
USGS	15266300	2007-03-17	990	A:e										
USGS	15266300	2007-03-18	980	A:e										
USGS	15266300	2007-03-19	970	A:e										
USGS	15266300	2007-03-20	960	A:e										
USGS	15266300	2007-03-21	950	A:e										
USGS	15266300	2007-03-22	950	A:e										
USGS	15266300	2007-03-23	940	A:e										
USGS	15266300	2007-03-24	930	A:e										
USGS	15266300	2007-03-25	920	A:e										
USGS	15266300	2007-03-26	910	A:e										
USGS	15266300	2007-03-27	900	A:e										
USGS	15266300	2007-03-28	900	A:e										
USGS	15266300	2007-03-29	890	A:e										
USGS	15266300	2007-03-30	870	A:e										
USGS	15266300	2007-03-31	870	A:e										
USGS	15266300	2007-04-01	860	A:e										
USGS	15266300	2007-04-02	850	A:e										
USGS	15266300	2007-04-03	840	A:e										
USGS	15266300	2007-04-04	830	A:e										
USGS	15266300	2007-04-05	820	A:e										
USGS	15266300	2007-04-06	850	A:e										
USGS	15266300	2007-04-07	890	A:e										
USGS	15266300	2007-04-08	930	A:e										
USGS	15266300	2007-04-09	950	A:e										
USGS	15266300	2007-04-10	990	A:e										
USGS	15266300	2007-04-11	1030	A:e										
USGS	15266300	2007-04-12	1070	A:e										
USGS	15266300	2007-04-13	1130	A:e										
USGS	15266300	2007-04-14	1190	A:e										
USGS	15266300	2007-04-15	1230	A:e										
USGS	15266300	2007-04-16	1260	A:e										
USGS	15266300	2007-04-17	1290	A:e										
USGS	15266300	2007-04-18	1330	A:e										
USGS	15266300	2007-04-19	1370	A:e										
USGS	15266300	2007-04-20	1400	A:e										
USGS	15266300	2007-04-21	1450	A:e										
USGS	15266300	2007-04-22	1550	A:e										
USGS	15266300	2007-04-23	1600	A:e										
USGS	15266300	2007-04-24	1650	A:e										
USGS	15266300	2007-04-25	1700	A:e										
USGS	15266300	2007-04-26	1800	A:e										
USGS	15266300	2007-04-27	1900	A:e										
USGS	15266300	2007-04-28	2000	A:e										
USGS	15266300	2007-04-29	2100	A:e										
USGS	15266300	2007-04-30	2150	A:e										
USGS	15266300	2007-05-01	2230	A										
USGS	15266300	2007-05-02	2260	A										
USGS	15266300	2007-05-03	2280	A										
USGS	15266300	2007-05-04	2330	A										
USGS	15266300	2007-05-05	2390	A										
USGS	15266300	2007-05-06	2470	A										
USGS	15266300	2007-05-07	2510	A										
USGS	15266300	2007-05-08	2590	A										
USGS	15266300	2007-05-09	2660	A:e										
USGS	15266300	2007-05-10	2730	A:e										
USGS	15266300	2007-05-11	2810	A:e										
USGS	15266300	2007-05-12	2900	A										
USGS	15266300	2007-05-13	2980	A										
USGS	15266300	2007-05-14	2990	A										
USGS	15266300	2007-05-15	3040	A										
USGS	15266300	2007-05-16	3120	A										
USGS	15266300	2007-05-17	3170	A										
USGS	15266300	2007-05-18	3250	A										
USGS	15266300	2007-05-19	3320	A										
USGS	15266300	2007-05-20	3360	A										
USGS	15266300	2007-05-21	3440	A										
USGS	15266300	2007-05-22	3620	A										
USGS	15266300	2007-05-23	3710	A										
USGS	15266300	2007-05-24	3970	A										
USGS	15266300	2007-05-25	4380	A										
USGS	15266300	2007-05-26	4600	A										
USGS	15266300	2007-05-27	4790	A										
USGS	15266300	2007-05-28	4920	A										
USGS	15266300	2007-05-29	4980	A										
USGS	15266300	2007-05-30	5170	A										
USGS	15266300	2007-05-31	5330	A										
USGS	15266300	2007-06-01	5500	A										
USGS	15266300	2007-06-02	5530	A										
USGS	15266300	2007-06-03	5720	A										
USGS	15266300	2007-06-04	6040	A										
USGS	15266300	2007-06-05	6990	A										
USGS	15266300	2007-06-06	7700	A										
USGS	15266300	2007-06-07	7600	A										
USGS	15266300	2007-06-08	7590	A										
USGS	15266300	2007-06-09	7670	A										
USGS	15266300	2007-06-10	7910	A										
USGS	15266300	2007-06-11	8060	A										
USGS	15266300	2007-06-12	8580	A										
USGS	15266300	2007-06-13	8730	A										
USGS	15266300	2007-06-14	8730	A										
USGS	15266300	2007-06-15	8820	A										
USGS	15266300	2007-06-16	9020	A										
USGS	15266300	2007-06-17	9150	A										
USGS	15266300	2007-06-18	9180	A										
USGS	15266300	2007-06-19	9320	A										
USGS	15266300	2007-06-20	9730	A										
USGS	15266300	2007-06-21	10100	A										
USGS	15266300	2007-06-22	10600	A										
USGS	15266300	2007-06-23	10800	A										
USGS	15266300	2007-06-24	11000	A										
USGS	15266300	2007-06-25	11100	A										
USGS	15266300	2007-06-26	11200	A										
USGS	15266300	2007-06-27	11300	A										
USGS	15266300	2007-06-28	11300	A										
USGS	15266300	2007-06-29	11300	A										
USGS	15266300	2007-06-30	11100	A										
USGS	15266300	2007-07-01	10900	A										
USGS	15266300	2007-07-02	11000	A										
USGS	15266300	2007-07-03	10900	A										
USGS	15266300	2007-07-04	10900	A										
USGS	15266300	2007-07-05	10900	A										
USGS	15266300	2007-07-06	11000	A										
USGS	15266300	2007-07-07	10900	A										
USGS	15266300	2007-07-08	10900	A										
USGS	15266300	2007-07-09	11100	A										
USGS	15266300	2007-07-10	11300	A										
USGS	15266300	2007-07-11	11200	A										
USGS	15266300	2007-07-12	11000	A										
USGS	15266300	2007-07-13	10900	A										
USGS	15266300	2007-07-14	10800	A										
USGS	15266300	2007-07-15	10900	A										
USGS	15266300	2007-07-16	10700	A										
USGS	15266300	2007-07-17	10800	A										
USGS	15266300	2007-07-18	10900	A										
USGS	15266300	2007-07-19	11000	A										
USGS	15266300	2007-07-20	11000	A										
USGS	15266300	2007-07-21	11000	A										
USGS	15266300	2007-07-22	10900	A										
USGS	15266300	2007-07-23	11100	A										
USGS	15266300	2007-07-24	11500	A										
USGS	15266300	2007-07-25	11700	A										
USGS	15266300	2007-07-26	11800	A										
USGS	15266300	2007-07-27	11900	A										
USGS	15266300	2007-07-28	12200	A										
USGS	15266300	2007-07-29	12500	A										
USGS	15266300	2007-07-30	12900	A										
USGS	15266300	2007-07-31	13100	A										
USGS	15266300	2007-08-01	13300	A										
USGS	15266300	2007-08-02	13500	A										
USGS	15266300	2007-08-03	13600	A										
USGS	15266300	2007-08-04	13500	A										
USGS	15266300	2007-08-05	13700	A										
USGS	15266300	2007-08-06	13700	A										
USGS	15266300	2007-08-07	13600	A										
USGS	15266300	2007-08-08	13400	A										
USGS	15266300	2007-08-09	13200	A										
USGS	15266300	2007-08-10	12900	A										
USGS	15266300	2007-08-11	12700	A										
USGS	15266300	2007-08-12	12600	A										
USGS	15266300	2007-08-13	12500	A										
USGS	15266300	2007-08-14	12300	A										
USGS	15266300	2007-08-15	12300	A										
USGS	15266300	2007-08-16	12400	A										
USGS	15266300	2007-08-17	12300	A										
USGS	15266300	2007-08-18	12400	A										
USGS	15266300	2007-08-19	12700	A										
USGS	15266300	2007-08-20	13000	A										
USGS	15266300	2007-08-21	13100	A										
USGS	15266300	2007-08-22	13500	A										
USGS	15266300	2007-08-23	14100	A										
USGS	15266300	2007-08-24	14300	A										
USGS	15266300	2007-08-25	14000	A										
USGS	15266300	2007-08-26	13700	A										
USGS	15266300	2007-08-27	13400	A										
USGS	15266300	2007-08-28	13000	A										
USGS	15266300	2007-08-29	12500	A										
USGS	15266300	2007-08-30	11900	A										
USGS	15266300	2007-08-31	11400	A										
USGS	15266300	2007-09-01	10700	A										
USGS	15266300	2007-09-02	10400	A										
USGS	15266300	2007-09-03	9970	A										
USGS	15266300	2007-09-04	9710	A										
USGS	15266300	2007-09-05	9190	A										
USGS	15266300	2007-09-06	8740	A										
USGS	15266300	2007-09-07	8470	A										
USGS	15266300	2007-09-08	8850	A										
USGS	15266300	2007-09-09	8970	A										
USGS	15266300	2007-09-10	8850	A										
USGS	15266300	2007-09-11	8820	A										
USGS	15266300	2007-09-12	9240	A										
USGS	15266300	2007-09-13	9520	A										
USGS	15266300	2007-09-14	9760	A										
USGS	15266300	2007-09-15	9910	A										
USGS	15266300	2007-09-16	9860	A										
USGS	15266300	2007-09-17	9620	A										
USGS	15266300	2007-09-18	9380	A										
USGS	15266300	2007-09-19	9500	A										
USGS	15266300	2007-09-20	9270	A										
USGS	15266300	2007-09-21	8760	A										
USGS	15266300	2007-09-22	8330	A										
USGS	15266300	2007-09-23	8250	A										
USGS	15266300	2007-09-24	7950	A										
USGS	15266300	2007-09-25	7600	A										
USGS	15266300	2007-09-26	7260	A										
USGS	15266300	2007-09-27	6850	A										
USGS	15266300	2007-09-28	6860	A										
USGS	15266300	2007-09-29	6470	A										
USGS	15266300	2007-09-30	6140	A										
USGS	15266300	2007-10-01	5850	A										
USGS	15266300	2007-10-02	5470	A										
USGS	15266300	2007-10-03	5150	A										
USGS	15266300	2007-10-04	4930	A										
USGS	15266300	2007-10-05	4930	A										
USGS	15266300	2007-10-06	4710	A										
USGS	15266300	2007-10-07	4390	A										
USGS	15266300	2007-10-08	4140	A										
USGS	15266300	2007-10-09	3930	A										
USGS	15266300	2007-10-10	3760	A										
USGS	15266300	2007-10-11	3690	A										
USGS	15266300	2007-10-12	3690	A										
USGS	15266300	2007-10-13	3540	A										
USGS	15266300	2007-10-14	3420	A										
USGS	15266300	2007-10-15	3260	A										
USGS	15266300	2007-10-16	3220	A										
USGS	15266300	2007-10-17	3170	A										
USGS	15266300	2007-10-18	3170	A										
USGS	15266300	2007-10-19	3050	A										
USGS	15266300	2007-10-20	2820	A										
